row_id,timestamp_ns,time_s,raw_norm,w_raw,x_raw,y_raw,z_raw,w,x,y,z,split,w_ARA,x_ARA,y_ARA,z_ARA
8614,1403636623908555520,43.069999872,1.000000066559498,0.603387,-0.090975,-0.791873,-0.024186,0.6033869598388669,-0.09097499394475007,-0.7918729472933342,-0.02418599839019209,development,1.603386959838867,0.9090250060552499,0.20812705270666576,0.9758140016098079
8635,1403636624013555456,43.174999808,0.9999995817024125,0.603475,-0.091106,-0.791788,-0.02426,0.6034752524322422,-0.09110603810943595,-0.7917883312031487,-0.024260010147903716,development,1.6034752524322422,0.908893961890564,0.20821166879685127,0.9757399898520963
8655,1403636624113555456,43.274999808,1.0000001716414852,0.603016,-0.091815,-0.792041,-0.024761,0.6030158964974559,-0.09181498424073974,-0.7920408640529297,-0.02476099574998591,development,1.603015896497456,0.9081850157592603,0.20795913594707027,0.9752390042500141
8675,1403636624213555456,43.374999808,0.9999994987113743,0.602822,-0.092247,-0.792137,-0.024781,0.6028223021879634,-0.09224704624239503,-0.7921373970894672,-0.02478101242243966,development,1.6028223021879633,0.907752953757605,0.20786260291053282,0.9752189875775603
8695,1403636624313555456,43.474999808,1.0000007984561812,0.60042,-0.092625,-0.793888,-0.025688,0.6004195205913224,-0.09262492604305526,-0.7938873661157254,-0.025687979489273993,development,1.6004195205913225,0.9073750739569447,0.2061126338842746,0.974312020510726
8716,1403636624418555392,43.579999744,1.000000426581909,0.592845,-0.094301,-0.799287,-0.027987,0.592844747103156,-0.09430095977291657,-0.7992866590387712,-0.02798698806125721,development,1.5928447471031562,0.9056990402270835,0.20071334096122884,0.9720130119387428
8736,1403636624518555392,43.679999744,1.0000008298201557,0.585358,-0.097474,-0.80436,-0.029351,0.5853575142585364,-0.09747391911417727,-0.8043593325264135,-0.02935097564396882,development,1.5853575142585363,0.9025260808858228,0.19564066747358655,0.9706490243560312
8756,1403636624618555648,43.78,1.0000002036859792,0.581776,-0.097994,-0.806766,-0.032602,0.5817758815004098,-0.09799398004000022,-0.8067658356731108,-0.03260199335943106,development,1.58177588150041,0.9020060199599997,0.19323416432688922,0.967398006640569
8776,1403636624718555392,43.879999744,1.000000971518528,0.582807,-0.094276,-0.806178,-0.039077,0.5828064337927512,-0.09427590840920823,-0.806177216783897,-0.039076962036007364,development,1.5828064337927512,0.9057240915907918,0.19382278321610302,0.9609230379639926
8796,1403636624818555648,43.98,1.0000052042629577,0.580527,-0.088126,-0.808072,-0.047458,0.5805239788005611,-0.08812554137150941,-0.8080677946027093,-0.04745775301737391,development,1.580523978800561,0.9118744586284906,0.19193220539729072,0.9525422469826261
8817,1403636624923555584,44.084999936,1.0000094392044507,0.569299,-0.078951,-0.81619,-0.059314,0.5692936263210686,-0.07895025477240376,-0.81618229588844,-0.05931344012831195,development,1.5692936263210686,0.9210497452275962,0.18381770411155995,0.940686559871688
8837,1403636625023555584,44.184999936,1.0000020191549615,0.557611,-0.072335,-0.824208,-0.067252,0.5576098740992561,-0.07233485394472076,-0.8242063357996878,-0.06725186420806473,development,1.557609874099256,0.9276651460552793,0.17579366420031217,0.9327481357919353
8857,1403636625123555328,44.28499968,1.0000009084445873,0.548332,-0.071261,-0.830473,-0.067604,0.5483315018712152,-0.07126093526338907,-0.8304722455619836,-0.0676039385855679,development,1.5483315018712152,0.9287390647366109,0.16952775443801638,0.9323960614144321
8877,1403636625223555584,44.384999936,1.0000008479791405,0.549423,-0.075834,-0.829935,-0.059943,0.5494225341011518,-0.07583393569440439,-0.8299342962330288,-0.059942949169629486,development,1.5494225341011518,0.9241660643055956,0.17006570376697117,0.9400570508303705
8898,1403636625328555520,44.489999872,1.0000010809664157,0.557125,-0.078055,-0.824928,-0.05491,0.5571243977672367,-0.07805491562525763,-0.8249271082815005,-0.054909940644198275,development,1.5571243977672367,0.9219450843747423,0.1750728917184995,0.9450900593558017
8918,1403636625428555520,44.589999872,1.0000000714039976,0.55648,-0.077838,-0.825508,-0.05299,0.5564799602651063,-0.07783799444205604,-0.825507941055433,-0.05298999621630244,development,1.5564799602651063,0.9221620055579439,0.17449205894456699,0.9470100037836976
8938,1403636625528555520,44.689999872,1.0000007528532167,0.552977,-0.077305,-0.827988,-0.051747,0.5529765836898003,-0.0773049418007259,-0.8279873766470401,-0.05174696104213393,development,1.5529765836898002,0.9226950581992741,0.17201262335295986,0.9482530389578661
8958,1403636625628555520,44.789999872,0.9999998713549918,0.552554,-0.075359,-0.828408,-0.052393,0.552554071083323,-0.07535900969456041,-0.8284081065705677,-0.05239300674009879,development,1.552554071083323,0.9246409903054396,0.17159189342943226,0.9476069932599012
8978,1403636625728555520,44.889999872,1.000001128700363,0.557693,-0.074082,-0.825102,-0.051955,0.5576923705324189,-0.07408191638371409,-0.8251010687081243,-0.05195494135843883,development,1.5576923705324188,0.9259180836162859,0.17489893129187573,0.9480450586415612
8999,1403636625833555456,44.994999808,1.0000023648522038,0.567059,-0.073241,-0.818812,-0.051298,0.5670576589924454,-0.07324082679626934,-0.8188100636352165,-0.051297878688098535,development,1.5670576589924454,0.9267591732037307,0.18118993636478353,0.9487021213119015
9019,1403636625933555712,45.095000064,1.0000005373063556,0.574273,-0.073428,-0.81385,-0.04968,0.5742726914396331,-0.07342796054669011,-0.8138495627134574,-0.049679973306634595,development,1.5742726914396332,0.9265720394533099,0.18615043728654257,0.9503200266933653
9039,1403636626033555456,45.194999808,1.0000013279741182,0.578499,-0.074167,-0.810916,-0.047498,0.5784982317693208,-0.07416690150827436,-0.81091492312597,-0.04749793692396909,development,1.5784982317693208,0.9258330984917257,0.18908507687402998,0.9525020630760309
9059,1403636626133555456,45.294999808,1.0000024951153872,0.580906,-0.079447,-0.809154,-0.038874,0.5809045505761175,-0.07944680177106245,-0.8091519810724415,-0.03887390300512645,development,1.5809045505761175,0.9205531982289376,0.19084801892755854,0.9611260969948735
9080,1403636626238555392,45.399999744,0.9999996382744346,0.582839,-0.084116,-0.807606,-0.031544,0.5828392108278431,-0.08411603042691866,-0.8076062921318427,-0.031544011410275366,development,1.582839210827843,0.9158839695730814,0.19239370786815735,0.9684559885897246
9100,1403636626338555648,45.5,0.9999999321614977,0.583224,-0.085031,-0.807305,-0.029631,0.5832240395650453,-0.08503100576837608,-0.8073050547663658,-0.0296310020101228,development,1.5832240395650454,0.9149689942316239,0.19269494523363417,0.9703689979898772
9120,1403636626438555392,45.599999744,1.0000002157589767,0.583782,-0.082848,-0.807037,-0.032039,0.5837818740438203,-0.08284798212480417,-0.8070368258745603,-0.032038993087299635,development,1.5837818740438203,0.9171520178751958,0.19296317412543973,0.9679610069127004
9140,1403636626538555392,45.699999744,1.000000384637926,0.588115,-0.077671,-0.804147,-0.037899,0.5881147737887532,-0.07767097012479915,-0.8041466906946847,-0.03789898542261285,development,1.588114773788753,0.9223290298752008,0.1958533093053153,0.9621010145773872
9160,1403636626638555648,45.8,1.0000006513322879,0.593015,-0.071818,-0.800804,-0.04347,0.5930146137504348,-0.07181795322264822,-0.8008034784108382,-0.04346997168660389,development,1.5930146137504348,0.9281820467773518,0.1991965215891618,0.9565300283133961
9181,1403636626743555584,45.904999936,0.9999994690713592,0.592201,-0.068659,-0.80161,-0.044769,0.5922013144166389,-0.0686590364530489,-0.8016104255979338,-0.044769023769156945,development,1.592201314416639,0.9313409635469511,0.19838957440206617,0.9552309762308431
9201,1403636626843555328,46.00499968,1.000000417088913,0.587657,-0.067176,-0.805148,-0.043407,0.5876567548948829,-0.06717597198164686,-0.8051476641818359,-0.04340698189542911,development,1.587656754894883,0.9328240280183532,0.19485233581816408,0.9565930181045709
9221,1403636626943555584,46.104999936,1.0000000560894984,0.580435,-0.066132,-0.810477,-0.042999,0.5804349674436938,-0.0661319962906895,-0.8104769545407542,-0.0429989975882078,development,1.580434967443694,0.9338680037093106,0.1895230454592458,0.9570010024117922
9241,1403636627043555584,46.204999936,1.0000012717461912,0.573264,-0.066137,-0.815577,-0.04279,0.5732632709546186,-0.06613691589062912,-0.8155759627943756,-0.04278994558204968,development,1.5732632709546186,0.9338630841093709,0.1844240372056244,0.9572100544179503
9262,1403636627148555520,46.309999872,1.000001304649649,0.56785,-0.066362,-0.819389,-0.041794,0.5678492591556633,-0.06636191342095295,-0.8193879309858235,-0.0417939454735437,development,1.5678492591556634,0.933638086579047,0.18061206901417648,0.9582060545264564
9282,1403636627248555520,46.409999872,1.000000077745497,0.573123,-0.065351,-0.815744,-0.042675,0.5731229554422711,-0.06535099491925443,-0.8157439365795823,-0.042674996682211176,development,1.5731229554422712,0.9346490050807456,0.18425606342041767,0.9573250033177888
9302,1403636627348555520,46.509999872,1.0000004736723878,0.578316,-0.065618,-0.812117,-0.041374,0.5783157260678092,-0.06561796891857997,-0.8121166153227837,-0.041373980402287916,development,1.5783157260678093,0.93438203108142,0.18788338467721633,0.9586260195977121
9322,1403636627448555520,46.609999872,0.9999999181389967,0.579628,-0.067018,-0.811153,-0.039631,0.5796280474489336,-0.06701800548616116,-0.8111530664018038,-0.03963100324423369,development,1.5796280474489337,0.9329819945138389,0.18884693359819615,0.9603689967557663
9342,1403636627548555520,46.709999872,1.0000001547779882,0.578469,-0.072635,-0.811451,-0.040563,0.5784689104657458,-0.07263498875770258,-0.8114508744052662,-0.040562993721741436,development,1.578468910465746,0.9273650112422974,0.1885491255947338,0.9594370062782586
9363,1403636627653555456,46.814999808,1.0000010812244156,0.574735,-0.08015,-0.813165,-0.04495,0.5747343785831575,-0.08014991333995679,-0.8131641207870988,-0.044949951399015066,development,1.5747343785831576,0.9198500866600432,0.18683587921290123,0.955050048600985
9383,1403636627753555456,46.914999808,1.0000014599584344,0.565455,-0.088558,-0.818459,-0.050457,0.5654541744604088,-0.08855787070918973,-0.8184578050856244,-0.050456926334984824,development,1.5654541744604087,0.9114421292908103,0.18154219491437562,0.9495430736650152
9403,1403636627853555456,47.014999808,1.0000014582819368,0.555502,-0.09852,-0.823609,-0.058159,0.555501189922649,-0.0985198563302731,-0.8236077989476238,-0.058158915187904524,development,1.555501189922649,0.9014801436697268,0.17639220105237619,0.9418410848120955
9423,1403636627953555456,47.114999808,1.0000001977124804,0.54753,-0.106726,-0.827368,-0.065445,0.547529891746507,-0.10672597889894199,-0.8273678364190529,-0.06544498706070928,development,1.547529891746507,0.893274021101058,0.17263216358094713,0.9345550129392908
9444,1403636628058555648,47.22,1.0000017341049965,0.54694,-0.112356,-0.826494,-0.071721,0.5469390515502579,-0.11235580516323689,-0.8264925667751103,-0.07172087562847121,development,1.546939051550258,0.8876441948367632,0.1735074332248897,0.9282791243715288
9464,1403636628158555392,47.319999744,1.0000025362247837,0.55915,-0.116406,-0.817412,-0.075124,0.5591485818735089,-0.1164057047689666,-0.817409926864685,-0.07512380946913257,development,1.559148581873509,0.8835942952310334,0.18259007313531495,0.9248761905308674
9484,1403636628258555392,47.419999744,1.0000014632059295,0.571737,-0.121082,-0.808011,-0.07468,0.5717361634322556,-0.12108182283235887,-0.8080098177152436,-0.07467989072794107,development,1.5717361634322558,0.8789181771676411,0.1919901822847564,0.9253201092720589
9504,1403636628358555648,47.52,1.0000005323723582,0.577592,-0.125925,-0.803484,-0.07032,0.5775916925061486,-0.12592493296104648,-0.8034835722475558,-0.0703199625635957,development,1.5775916925061486,0.8740750670389535,0.19651642775244416,0.9296800374364043
9524,1403636628458555392,47.619999744,1.0000001962369807,0.578698,-0.128345,-0.802558,-0.067359,0.5786978864380741,-0.12834497481396964,-0.8025578425084722,-0.06735898678167582,development,1.578697886438074,0.8716550251860303,0.19744215749152783,0.9326410132183242
9545,1403636628563555584,47.724999936,0.9999998194874836,0.577958,-0.129391,-0.803163,-0.064431,0.5779581043286718,-0.12939102335669922,-0.8031631449810003,-0.06443101163060404,development,1.5779581043286717,0.8706089766433007,0.19683685501899972,0.935568988369396
9565,1403636628663555328,47.82499968,0.9999999023899953,0.577742,-0.128896,-0.80357,-0.06225,0.5777420563934048,-0.1288960125815404,-0.8035700784364792,-0.062250006076223385,development,1.5777420563934048,0.8711039874184596,0.1964299215635208,0.9377499939237766
9585,1403636628763555584,47.924999936,1.0000003908974235,0.574824,-0.128383,-0.805279,-0.067983,0.5748237753028672,-0.1283829498154357,-0.8052786852186367,-0.06798297342563084,development,1.574823775302867,0.8716170501845644,0.19472131478136334,0.9320170265743691
9605,1403636628863555328,48.02499968,1.0000013571095792,0.56696,-0.131164,-0.80961,-0.076725,0.5669592305741972,-0.13116382199632073,-0.8096089012720048,-0.07672489587590885,development,1.5669592305741973,0.8688361780036793,0.1903910987279952,0.9232751041240912
9626,1403636628968555520,48.129999872,1.0000009940500059,0.559098,-0.135525,-0.813734,-0.082954,0.5590974442291823,-0.13552486528150687,-0.8137331911085166,-0.08295391753965778,development,1.5590974442291823,0.8644751347184931,0.1862668088914834,0.9170460824603422
9646,1403636629068555520,48.229999872,1.0000003274279463,0.554944,-0.140104,-0.81543,-0.086502,0.5549438182958852,-0.14010395412605003,-0.8154297330055171,-0.08650197167683706,development,1.5549438182958852,0.85989604587395,0.18457026699448287,0.913498028323163
9666,1403636629168555520,48.329999872,1.0000009202830766,0.553287,-0.145791,-0.814991,-0.091706,0.553286490819806,-0.14579086583113346,-0.8149902499782653,-0.09170591560459784,development,1.553286490819806,0.8542091341688666,0.1850097500217347,0.9082940843954022
9686,1403636629268555520,48.429999872,1.0000031277876085,0.554862,-0.154476,-0.811554,-0.098243,0.5548602645149402,-0.15447551683339264,-0.8115514616393946,-0.0982426927177231,development,1.5548602645149403,0.8455244831666073,0.18844853836060538,0.9017573072822769
9706,1403636629368555520,48.529999872,1.0000006406847948,0.558464,-0.163327,-0.807003,-0.100944,0.558463642200836,-0.16332689535894157,-0.8070024829657798,-0.10094393532675552,development,1.558463642200836,0.8366731046410585,0.1929975170342202,0.8990560646732445
9727,1403636629473555456,48.634999808,1.0000024885824037,0.56406,-0.175419,-0.800463,-0.101629,0.5640585962937026,-0.17541856345644968,-0.8004610079868207,-0.10162874708848828,development,1.5640585962937026,0.8245814365435503,0.19953899201317926,0.8983712529115118
9747,1403636629573555456,48.734999808,1.0000061977212942,0.563624,-0.18958,-0.797003,-0.105764,0.5636205068371829,-0.1895788250432791,-0.7969980604281495,-0.10576334450826759,development,1.563620506837183,0.810421174956721,0.20300193957185053,0.8942366554917324
9767,1403636629673555712,48.835000064,1.000008875711611,0.553883,-0.203766,-0.798856,-0.116361,0.5538780839378593,-0.20376419144780006,-0.7988489096474573,-0.11635996722248787,development,1.5538780839378594,0.7962358085521999,0.20115109035254275,0.8836400327775121
9787,1403636629773555456,48.934999808,1.000005651731029,0.542913,-0.219676,-0.800118,-0.129655,0.5429099316190935,-0.21967475845735135,-0.8001134779738298,-0.12965426722895484,development,1.5429099316190935,0.7803252415426487,0.1998865220261702,0.8703457327710451
9808,1403636629878555648,49.04,1.0000061430521314,0.534544,-0.238417,-0.797994,-0.143659,0.5345407162885135,-0.23841553540093707,-0.7979890979113712,-0.1436581175006951,development,1.5345407162885136,0.7615844645990629,0.20201090208862882,0.8563418824993049
