identity,family,stratum,condition,window,window_id,sample,cycle,landmark,phase,ara_phase
double:free,double,free,reversed,3,double:free:w003,13,1,5,0.6815637455345573,1.3631274910691147
double:free,double,free,reversed,3,double:free:w003,14,1,6,0.6647299655008059,1.3294599310016117
double:free,double,free,reversed,3,double:free:w003,15,1,7,0.6038754381167237,1.2077508762334475
double:free,double,free,reversed,3,double:free:w003,16,2,0,0.4726826805208546,0.9453653610417092
double:free,double,free,reversed,3,double:free:w003,17,2,1,0.31440519527888355,0.6288103905577671
double:free,double,free,reversed,3,double:free:w003,18,2,2,0.26969822501798646,0.5393964500359729
double:free,double,free,reversed,3,double:free:w003,19,2,3,0.08289384825173585,0.1657876965034717
double:free,double,free,reversed,3,double:free:w003,20,2,4,0.17746225985225728,0.35492451970451455
double:free,double,free,reversed,3,double:free:w003,21,2,5,0.15731111939340536,0.3146222387868107
double:free,double,free,reversed,3,double:free:w003,22,2,6,0.06494523782315831,0.12989047564631662
double:free,double,free,reversed,3,double:free:w003,23,2,7,0.9074703718371282,1.8149407436742564
double:free,double,free,reversed,3,double:free:w003,24,3,0,0.8258127437227945,1.651625487445589
double:free,double,free,reversed,3,double:free:w003,25,3,1,0.8065440212444042,1.6130880424888083
double:free,double,free,reversed,3,double:free:w003,26,3,2,0.7846700372371469,1.5693400744742938
double:free,double,free,reversed,3,double:free:w003,27,3,3,0.723762474436402,1.447524948872804
double:free,double,free,reversed,3,double:free:w003,28,3,4,0.685766254963017,1.371532509926034
double:free,double,free,reversed,3,double:free:w003,29,3,5,0.6803884740804875,1.360776948160975
double:free,double,free,reversed,3,double:free:w003,30,3,6,0.6687985732678197,1.3375971465356393
double:free,double,free,reversed,3,double:free:w003,31,3,7,0.6191881736853055,1.238376347370611
double:free,double,free,broken_lineage,3,double:free:w003,0,0,0,0.960363704407408,1.920727408814816
double:free,double,free,broken_lineage,3,double:free:w003,1,0,1,0.973040686777038,1.946081373554076
double:free,double,free,broken_lineage,3,double:free:w003,2,0,2,0.9755681045851103,1.9511362091702207
double:free,double,free,broken_lineage,3,double:free:w003,3,0,3,0.9766499012764909,1.9532998025529817
double:free,double,free,broken_lineage,3,double:free:w003,4,0,4,0.9819965081885016,1.9639930163770032
double:free,double,free,broken_lineage,3,double:free:w003,5,0,5,0.9905829384757423,1.9811658769514846
double:free,double,free,broken_lineage,3,double:free:w003,6,0,6,0.9959586116700274,1.9919172233400548
double:free,double,free,broken_lineage,3,double:free:w003,7,0,7,0.9993441679017385,1.998688335803477
double:free,double,free,broken_lineage,3,double:free:w003,8,1,0,0.010423361343478987,0.020846722686957975
double:free,double,free,broken_lineage,3,double:free:w003,9,1,1,0.04670680136581051,0.09341360273162103
double:free,double,free,broken_lineage,3,double:free:w003,10,1,2,0.10526871506719626,0.21053743013439252
double:free,double,free,broken_lineage,3,double:free:w003,11,1,3,0.15081286257043303,0.30162572514086605
double:free,double,free,broken_lineage,3,double:free:w003,12,1,4,0.20895165201342714,0.41790330402685427
double:free,double,free,broken_lineage,3,double:free:w003,13,1,5,0.255324130293177,0.510648260586354
double:free,double,free,broken_lineage,3,double:free:w003,14,1,6,0.2908463023033052,0.5816926046066104
double:free,double,free,broken_lineage,3,double:free:w003,15,1,7,0.39114202582010815,0.7822840516402163
double:free,double,free,broken_lineage,3,double:free:w003,16,2,0,0.45734147162720173,0.9146829432544035
double:free,double,free,broken_lineage,3,double:free:w003,17,2,1,0.4708941512762088,0.9417883025524176
double:free,double,free,broken_lineage,3,double:free:w003,18,2,2,0.47428395868852036,0.9485679173770407
double:free,double,free,broken_lineage,3,double:free:w003,19,2,3,0.47552263593196464,0.9510452718639293
double:free,double,free,broken_lineage,3,double:free:w003,20,2,4,0.48421910231405185,0.9684382046281037
double:free,double,free,broken_lineage,3,double:free:w003,21,2,5,0.4913057940964487,0.9826115881928974
double:free,double,free,broken_lineage,3,double:free:w003,22,2,6,0.4923420492185828,0.9846840984371656
double:free,double,free,broken_lineage,3,double:free:w003,23,2,7,0.4942976423376093,0.9885952846752186
double:free,double,free,broken_lineage,3,double:free:w003,24,3,0,0.49748855238103484,0.9949771047620697
double:free,double,free,broken_lineage,3,double:free:w003,25,3,1,0.5086646326011648,1.0173292652023296
double:free,double,free,broken_lineage,3,double:free:w003,26,3,2,0.5492601273353124,1.0985202546706248
double:free,double,free,broken_lineage,3,double:free:w003,27,3,3,0.5830457630717403,1.1660915261434806
double:free,double,free,broken_lineage,3,double:free:w003,28,3,4,0.6421657739273252,1.2843315478546504
double:free,double,free,broken_lineage,3,double:free:w003,29,3,5,0.7018631635653882,1.4037263271307765
double:free,double,free,broken_lineage,3,double:free:w003,30,3,6,0.7428152793556357,1.4856305587112715
double:free,double,free,broken_lineage,3,double:free:w003,31,3,7,0.8215173579124437,1.6430347158248875
double:free,double,free,chronological,4,double:free:w004,0,0,0,0.5987726101432091,1.1975452202864183
double:free,double,free,chronological,4,double:free:w004,1,0,1,0.6686965892676131,1.3373931785352262
double:free,double,free,chronological,4,double:free:w004,2,0,2,0.6875672167155233,1.3751344334310467
double:free,double,free,chronological,4,double:free:w004,3,0,3,0.6988125843363644,1.3976251686727288
double:free,double,free,chronological,4,double:free:w004,4,0,4,0.7476783373288534,1.4953566746577067
double:free,double,free,chronological,4,double:free:w004,5,0,5,0.7994979889598302,1.5989959779196603
double:free,double,free,chronological,4,double:free:w004,6,0,6,0.8202309376766301,1.6404618753532603
double:free,double,free,chronological,4,double:free:w004,7,0,7,0.8355931503110821,1.6711863006221641
double:free,double,free,chronological,4,double:free:w004,8,1,0,0.9057161494881392,1.8114322989762783
double:free,double,free,chronological,4,double:free:w004,9,1,1,0.052743838657283604,0.10548767731456721
double:free,double,free,chronological,4,double:free:w004,10,1,2,0.17728956232269333,0.35457912464538666
double:free,double,free,chronological,4,double:free:w004,11,1,3,0.2139551400817492,0.4279102801634984
double:free,double,free,chronological,4,double:free:w004,12,1,4,0.26428879342276446,0.5285775868455289
double:free,double,free,chronological,4,double:free:w004,13,1,5,0.2917337193308658,0.5834674386617316
double:free,double,free,chronological,4,double:free:w004,14,1,6,0.32693270299973776,0.6538654059994755
double:free,double,free,chronological,4,double:free:w004,15,1,7,0.44480279714407445,0.8896055942881489
double:free,double,free,chronological,4,double:free:w004,16,2,0,0.6006836888929623,1.2013673777859246
double:free,double,free,chronological,4,double:free:w004,17,2,1,0.6706674513801545,1.341334902760309
double:free,double,free,chronological,4,double:free:w004,18,2,2,0.6909932893249682,1.3819865786499363
double:free,double,free,chronological,4,double:free:w004,19,2,3,0.7008525445349729,1.4017050890699458
double:free,double,free,chronological,4,double:free:w004,20,2,4,0.7515057202459356,1.5030114404918713
double:free,double,free,chronological,4,double:free:w004,21,2,5,0.8009063156755971,1.6018126313511942
double:free,double,free,chronological,4,double:free:w004,22,2,6,0.8164395528452015,1.632879105690403
double:free,double,free,chronological,4,double:free:w004,23,2,7,0.8332593162547131,1.6665186325094261
double:free,double,free,chronological,4,double:free:w004,24,3,0,0.8987725909117046,1.7975451818234092
double:free,double,free,chronological,4,double:free:w004,25,3,1,0.054092225833112906,0.10818445166622581
double:free,double,free,chronological,4,double:free:w004,26,3,2,0.17648565000670047,0.35297130001340093
double:free,double,free,chronological,4,double:free:w004,27,3,3,0.21119778457712712,0.42239556915425425
double:free,double,free,chronological,4,double:free:w004,28,3,4,0.2619886234069959,0.5239772468139918
double:free,double,free,chronological,4,double:free:w004,29,3,5,0.29319152560643147,0.5863830512128629
double:free,double,free,chronological,4,double:free:w004,30,3,6,0.3261862942011149,0.6523725884022298
double:free,double,free,chronological,4,double:free:w004,31,3,7,0.4494034941441818,0.8988069882883636
double:free,double,free,shuffled,4,double:free:w004,0,0,0,0.6988125843363644,1.3976251686727288
double:free,double,free,shuffled,4,double:free:w004,1,0,1,0.2139551400817492,0.4279102801634984
double:free,double,free,shuffled,4,double:free:w004,2,0,2,0.6686965892676131,1.3373931785352262
double:free,double,free,shuffled,4,double:free:w004,3,0,3,0.4494034941441818,0.8988069882883636
double:free,double,free,shuffled,4,double:free:w004,4,0,4,0.8009063156755971,1.6018126313511942
double:free,double,free,shuffled,4,double:free:w004,5,0,5,0.8202309376766301,1.6404618753532603
double:free,double,free,shuffled,4,double:free:w004,6,0,6,0.32693270299973776,0.6538654059994755
double:free,double,free,shuffled,4,double:free:w004,7,0,7,0.17648565000670047,0.35297130001340093
double:free,double,free,shuffled,4,double:free:w004,8,1,0,0.3261862942011149,0.6523725884022298
double:free,double,free,shuffled,4,double:free:w004,9,1,1,0.9057161494881392,1.8114322989762783
double:free,double,free,shuffled,4,double:free:w004,10,1,2,0.5987726101432091,1.1975452202864183
double:free,double,free,shuffled,4,double:free:w004,11,1,3,0.6706674513801545,1.341334902760309
double:free,double,free,shuffled,4,double:free:w004,12,1,4,0.6875672167155233,1.3751344334310467
double:free,double,free,shuffled,4,double:free:w004,13,1,5,0.6006836888929623,1.2013673777859246
double:free,double,free,shuffled,4,double:free:w004,14,1,6,0.8332593162547131,1.6665186325094261
double:free,double,free,shuffled,4,double:free:w004,15,1,7,0.17728956232269333,0.35457912464538666
double:free,double,free,shuffled,4,double:free:w004,16,2,0,0.44480279714407445,0.8896055942881489
double:free,double,free,shuffled,4,double:free:w004,17,2,1,0.8355931503110821,1.6711863006221641
double:free,double,free,shuffled,4,double:free:w004,18,2,2,0.7515057202459356,1.5030114404918713
double:free,double,free,shuffled,4,double:free:w004,19,2,3,0.052743838657283604,0.10548767731456721
double:free,double,free,shuffled,4,double:free:w004,20,2,4,0.8987725909117046,1.7975451818234092
double:free,double,free,shuffled,4,double:free:w004,21,2,5,0.26428879342276446,0.5285775868455289
double:free,double,free,shuffled,4,double:free:w004,22,2,6,0.2619886234069959,0.5239772468139918
double:free,double,free,shuffled,4,double:free:w004,23,2,7,0.21119778457712712,0.42239556915425425
double:free,double,free,shuffled,4,double:free:w004,24,3,0,0.8164395528452015,1.632879105690403
double:free,double,free,shuffled,4,double:free:w004,25,3,1,0.2917337193308658,0.5834674386617316
double:free,double,free,shuffled,4,double:free:w004,26,3,2,0.054092225833112906,0.10818445166622581
double:free,double,free,shuffled,4,double:free:w004,27,3,3,0.7476783373288534,1.4953566746577067
double:free,double,free,shuffled,4,double:free:w004,28,3,4,0.7994979889598302,1.5989959779196603
double:free,double,free,shuffled,4,double:free:w004,29,3,5,0.6909932893249682,1.3819865786499363
double:free,double,free,shuffled,4,double:free:w004,30,3,6,0.7008525445349729,1.4017050890699458
double:free,double,free,shuffled,4,double:free:w004,31,3,7,0.29319152560643147,0.5863830512128629
double:free,double,free,reversed,4,double:free:w004,0,0,0,0.4494034941441818,0.8988069882883636
double:free,double,free,reversed,4,double:free:w004,1,0,1,0.3261862942011149,0.6523725884022298
double:free,double,free,reversed,4,double:free:w004,2,0,2,0.29319152560643147,0.5863830512128629
double:free,double,free,reversed,4,double:free:w004,3,0,3,0.2619886234069959,0.5239772468139918
double:free,double,free,reversed,4,double:free:w004,4,0,4,0.21119778457712712,0.42239556915425425
double:free,double,free,reversed,4,double:free:w004,5,0,5,0.17648565000670047,0.35297130001340093
double:free,double,free,reversed,4,double:free:w004,6,0,6,0.054092225833112906,0.10818445166622581
double:free,double,free,reversed,4,double:free:w004,7,0,7,0.8987725909117046,1.7975451818234092
double:free,double,free,reversed,4,double:free:w004,8,1,0,0.8332593162547131,1.6665186325094261
double:free,double,free,reversed,4,double:free:w004,9,1,1,0.8164395528452015,1.632879105690403
double:free,double,free,reversed,4,double:free:w004,10,1,2,0.8009063156755971,1.6018126313511942
double:free,double,free,reversed,4,double:free:w004,11,1,3,0.7515057202459356,1.5030114404918713
double:free,double,free,reversed,4,double:free:w004,12,1,4,0.7008525445349729,1.4017050890699458
double:free,double,free,reversed,4,double:free:w004,13,1,5,0.6909932893249682,1.3819865786499363
double:free,double,free,reversed,4,double:free:w004,14,1,6,0.6706674513801545,1.341334902760309
double:free,double,free,reversed,4,double:free:w004,15,1,7,0.6006836888929623,1.2013673777859246
double:free,double,free,reversed,4,double:free:w004,16,2,0,0.44480279714407445,0.8896055942881489
double:free,double,free,reversed,4,double:free:w004,17,2,1,0.32693270299973776,0.6538654059994755
double:free,double,free,reversed,4,double:free:w004,18,2,2,0.2917337193308658,0.5834674386617316
double:free,double,free,reversed,4,double:free:w004,19,2,3,0.26428879342276446,0.5285775868455289
double:free,double,free,reversed,4,double:free:w004,20,2,4,0.2139551400817492,0.4279102801634984
double:free,double,free,reversed,4,double:free:w004,21,2,5,0.17728956232269333,0.35457912464538666
double:free,double,free,reversed,4,double:free:w004,22,2,6,0.052743838657283604,0.10548767731456721
double:free,double,free,reversed,4,double:free:w004,23,2,7,0.9057161494881392,1.8114322989762783
double:free,double,free,reversed,4,double:free:w004,24,3,0,0.8355931503110821,1.6711863006221641
double:free,double,free,reversed,4,double:free:w004,25,3,1,0.8202309376766301,1.6404618753532603
double:free,double,free,reversed,4,double:free:w004,26,3,2,0.7994979889598302,1.5989959779196603
double:free,double,free,reversed,4,double:free:w004,27,3,3,0.7476783373288534,1.4953566746577067
double:free,double,free,reversed,4,double:free:w004,28,3,4,0.6988125843363644,1.3976251686727288
double:free,double,free,reversed,4,double:free:w004,29,3,5,0.6875672167155233,1.3751344334310467
double:free,double,free,reversed,4,double:free:w004,30,3,6,0.6686965892676131,1.3373931785352262
double:free,double,free,reversed,4,double:free:w004,31,3,7,0.5987726101432091,1.1975452202864183
double:free,double,free,broken_lineage,4,double:free:w004,0,0,0,0.8975735826002582,1.7951471652005164
