domain,split,lineage,raw_states,candidate_q,amplitude_floor,valid_q,boundary_q,full_contracting_reverse,full_expanding_reverse,full_expanding_forward,full_contracting_forward
hydraulic,evaluation,cycle_0473,1800,1799,0.08469074165040133,1323,1,200,470,188,464
hydraulic,holdout,cycle_0473,1800,1799,0.08469074165040133,1281,2,449,165,471,194
hydraulic,calibration,cycle_0474,2400,2399,0.08406054260455827,2220,64,751,286,782,337
hydraulic,evaluation,cycle_0474,1800,1799,0.08406054260455827,1385,4,214,473,220,474
hydraulic,holdout,cycle_0474,1800,1799,0.08406054260455827,1277,1,397,227,394,258
hydraulic,calibration,cycle_0475,2400,2399,0.08406621588028364,2216,57,734,289,819,317
hydraulic,evaluation,cycle_0475,1800,1799,0.08406621588028364,1408,5,210,477,211,505
hydraulic,holdout,cycle_0475,1800,1799,0.08406621588028364,1333,4,474,174,488,193
hydraulic,calibration,cycle_0476,2400,2399,0.42681918129765134,2235,78,739,298,770,350
hydraulic,evaluation,cycle_0476,1800,1799,0.42681918129765134,1329,3,311,336,334,345
hydraulic,holdout,cycle_0476,1800,1799,0.42681918129765134,1567,3,437,317,519,291
hydraulic,calibration,cycle_0477,2400,2399,0.4263033644574622,2234,81,771,284,748,350
hydraulic,evaluation,cycle_0477,1800,1799,0.4263033644574622,1367,1,333,354,350,329
hydraulic,holdout,cycle_0477,1800,1799,0.4263033644574622,1550,1,321,434,367,427
hydraulic,calibration,cycle_0478,2400,2399,0.42558344367925394,2235,89,748,268,766,364
hydraulic,evaluation,cycle_0478,1800,1799,0.42558344367925394,1393,6,345,358,332,352
hydraulic,holdout,cycle_0478,1800,1799,0.42558344367925394,1570,4,367,377,441,381
hydraulic,calibration,cycle_0479,2400,2399,0.4264459642525141,2235,75,783,272,757,348
hydraulic,evaluation,cycle_0479,1800,1799,0.4264459642525141,1483,2,351,389,367,374
hydraulic,holdout,cycle_0479,1800,1799,0.4264459642525141,1606,3,400,375,450,378
hydraulic,calibration,cycle_0480,2400,2399,0.42673079383667745,2239,75,757,277,782,348
hydraulic,evaluation,cycle_0480,1800,1799,0.42673079383667745,1420,0,356,357,344,363
hydraulic,holdout,cycle_0480,1800,1799,0.42673079383667745,1593,1,406,361,467,358
hydraulic,calibration,cycle_0481,2400,2399,0.42606821326755234,2238,59,730,307,778,364
hydraulic,evaluation,cycle_0481,1800,1799,0.42606821326755234,1399,3,361,347,334,354
hydraulic,holdout,cycle_0481,1800,1799,0.42606821326755234,1611,5,387,383,467,369
hydraulic,calibration,cycle_0482,2400,2399,0.4261370271750649,2238,79,841,200,858,260
hydraulic,evaluation,cycle_0482,1800,1799,0.4261370271750649,1478,3,352,381,374,368
hydraulic,holdout,cycle_0482,1800,1799,0.4261370271750649,1595,3,390,370,462,370
hydraulic,calibration,cycle_0483,2400,2399,0.426701667099427,2235,81,712,340,702,400
hydraulic,evaluation,cycle_0483,1800,1799,0.426701667099427,1332,2,343,327,313,347
hydraulic,holdout,cycle_0483,1800,1799,0.426701667099427,1211,1,290,309,307,304
hydraulic,calibration,cycle_0484,2400,2399,0.4249554757954481,2213,148,821,214,836,194
hydraulic,evaluation,cycle_0484,1800,1799,0.4249554757954481,1209,6,306,311,282,304
hydraulic,holdout,cycle_0484,1800,1799,0.4249554757954481,1524,1,362,361,442,358
hydraulic,calibration,cycle_0485,2400,2399,0.42376918721542245,2236,82,762,266,814,312
hydraulic,evaluation,cycle_0485,1800,1799,0.42376918721542245,1420,9,341,346,355,369
hydraulic,holdout,cycle_0485,1800,1799,0.42376918721542245,1609,5,380,373,471,380
hydraulic,calibration,cycle_0486,2400,2399,0.426976275949664,2233,70,847,190,865,261
hydraulic,evaluation,cycle_0486,1800,1799,0.426976275949664,1541,3,388,390,384,376
hydraulic,holdout,cycle_0486,1800,1799,0.426976275949664,1629,1,391,368,496,373
hydraulic,calibration,cycle_0487,2400,2399,0.42795141251014973,2236,77,774,261,781,343
hydraulic,evaluation,cycle_0487,1800,1799,0.42795141251014973,1485,1,365,369,374,376
hydraulic,holdout,cycle_0487,1800,1799,0.42795141251014973,1612,2,400,373,474,363
hydraulic,calibration,cycle_0488,2400,2399,0.42815061473465005,2234,73,826,206,839,290
hydraulic,evaluation,cycle_0488,1800,1799,0.42815061473465005,1345,3,327,340,328,347
hydraulic,holdout,cycle_0488,1800,1799,0.42815061473465005,1539,2,378,355,442,362
hydraulic,calibration,cycle_0489,2400,2399,0.428225181346824,2236,70,755,289,774,348
hydraulic,evaluation,cycle_0489,1800,1799,0.428225181346824,1382,1,334,363,329,355
hydraulic,holdout,cycle_0489,1800,1799,0.428225181346824,1544,2,364,378,439,361
hydraulic,calibration,cycle_0490,2400,2399,0.42773006789483603,2238,72,766,275,768,357
hydraulic,evaluation,cycle_0490,1800,1799,0.42773006789483603,1348,3,340,338,324,343
hydraulic,holdout,cycle_0490,1800,1799,0.42773006789483603,1551,3,346,393,431,378
hydraulic,calibration,cycle_0491,2400,2399,0.4288401206682384,2235,69,709,314,757,386
hydraulic,evaluation,cycle_0491,1800,1799,0.4288401206682384,1349,4,314,352,321,358
hydraulic,holdout,cycle_0491,1800,1799,0.4288401206682384,1516,2,381,357,450,326
hydraulic,calibration,cycle_0492,2400,2399,0.4287424369715264,2236,70,778,268,761,359
hydraulic,evaluation,cycle_0492,1800,1799,0.4287424369715264,1409,3,357,343,344,362
hydraulic,holdout,cycle_0492,1800,1799,0.4287424369715264,1590,5,379,377,445,384
hydraulic,calibration,cycle_0493,2400,2399,0.42628243372655084,2238,61,776,260,782,359
hydraulic,evaluation,cycle_0493,1800,1799,0.42628243372655084,1511,5,358,388,375,385
hydraulic,holdout,cycle_0493,1800,1799,0.42628243372655084,1630,2,398,375,477,378
hydraulic,calibration,cycle_0494,2400,2399,0.42885465768482306,2234,77,739,293,754,371
hydraulic,evaluation,cycle_0494,1800,1799,0.42885465768482306,1463,2,358,373,350,380
hydraulic,holdout,cycle_0494,1800,1799,0.42885465768482306,1622,1,405,364,483,369
hydraulic,calibration,cycle_0495,2400,2399,0.0829392460736747,2221,64,700,288,828,341
hydraulic,evaluation,cycle_0495,1800,1799,0.0829392460736747,1488,8,225,512,240,503
hydraulic,holdout,cycle_0495,1800,1799,0.0829392460736747,1633,2,502,315,506,308
hydraulic,calibration,cycle_0496,2400,2399,0.428583899208594,2237,61,769,280,793,334
hydraulic,evaluation,cycle_0496,1800,1799,0.428583899208594,1461,2,356,372,354,377
hydraulic,holdout,cycle_0496,1800,1799,0.428583899208594,1583,5,377,362,466,373
hydraulic,calibration,cycle_0497,2400,2399,0.42945201513490616,2237,75,753,286,779,344
hydraulic,evaluation,cycle_0497,1800,1799,0.42945201513490616,1415,8,322,362,346,377
hydraulic,holdout,cycle_0497,1800,1799,0.42945201513490616,1552,3,391,357,466,335
hydraulic,calibration,cycle_0498,2400,2399,0.4284932808815507,2236,71,744,281,789,351
hydraulic,evaluation,cycle_0498,1800,1799,0.4284932808815507,1490,2,350,406,357,375
hydraulic,holdout,cycle_0498,1800,1799,0.4284932808815507,1599,3,377,381,455,383
hydraulic,calibration,cycle_0499,2400,2399,0.42870098019640396,2236,67,751,284,774,360
hydraulic,evaluation,cycle_0499,1800,1799,0.42870098019640396,1514,8,367,378,372,389
hydraulic,holdout,cycle_0499,1800,1799,0.42870098019640396,1346,6,336,352,322,330
hydraulic,calibration,cycle_0500,2400,2399,0.42563689659915854,2230,148,782,273,765,262
hydraulic,evaluation,cycle_0500,1800,1799,0.42563689659915854,1364,1,338,343,346,336
hydraulic,holdout,cycle_0500,1800,1799,0.42563689659915854,1566,4,369,372,446,375
hydraulic,calibration,cycle_0501,2400,2399,0.42909631381661,2239,90,754,274,749,372
hydraulic,evaluation,cycle_0501,1800,1799,0.42909631381661,1513,2,361,379,380,391
hydraulic,holdout,cycle_0501,1800,1799,0.42909631381661,1649,2,395,387,470,395
hydraulic,calibration,cycle_0502,2400,2399,0.4298379679057695,2238,83,759,291,758,347
hydraulic,evaluation,cycle_0502,1800,1799,0.4298379679057695,1530,2,383,381,390,374
hydraulic,holdout,cycle_0502,1800,1799,0.4298379679057695,1614,4,396,377,469,368
hydraulic,calibration,cycle_0503,2400,2399,0.42896847254144965,2238,80,752,280,777,349
hydraulic,evaluation,cycle_0503,1800,1799,0.42896847254144965,1478,0,387,352,373,366
hydraulic,holdout,cycle_0503,1800,1799,0.42896847254144965,1576,3,374,365,437,397
hydraulic,calibration,cycle_0504,2400,2399,0.428960447642558,2238,64,739,293,776,366
hydraulic,evaluation,cycle_0504,1800,1799,0.428960447642558,1376,2,361,334,338,341
hydraulic,holdout,cycle_0504,1800,1799,0.428960447642558,1597,2,378,386,445,386
hydraulic,calibration,cycle_0505,2400,2399,0.43002694823854976,2235,72,763,259,795,346
hydraulic,evaluation,cycle_0505,1800,1799,0.43002694823854976,1385,0,343,341,340,361
hydraulic,holdout,cycle_0505,1800,1799,0.43002694823854976,1578,1,381,372,475,349
hydraulic,calibration,cycle_0506,2400,2399,0.42654202784704587,2237,72,784,250,796,335
hydraulic,evaluation,cycle_0506,1800,1799,0.42654202784704587,1413,0,352,355,363,343
hydraulic,holdout,cycle_0506,1800,1799,0.42654202784704587,1595,1,370,379,452,393
hydraulic,calibration,cycle_0507,2400,2399,0.4270363619312718,2238,60,764,277,791,346
hydraulic,evaluation,cycle_0507,1800,1799,0.4270363619312718,1472,1,384,363,372,352
hydraulic,holdout,cycle_0507,1800,1799,0.4270363619312718,1599,3,394,382,458,362
hydraulic,calibration,cycle_0508,2400,2399,0.4291476303524791,2243,75,748,305,755,360
hydraulic,evaluation,cycle_0508,1800,1799,0.4291476303524791,1466,1,381,349,384,351
hydraulic,holdout,cycle_0508,1800,1799,0.4291476303524791,1642,3,395,395,487,362
hydraulic,calibration,cycle_0509,2400,2399,0.42686355292544553,2232,74,754,289,770,345
hydraulic,evaluation,cycle_0509,1800,1799,0.42686355292544553,1503,1,359,388,366,389
hydraulic,holdout,cycle_0509,1800,1799,0.42686355292544553,1610,2,408,371,459,370
hydraulic,calibration,cycle_0510,2400,2399,0.42795265372305613,2234,83,771,268,760,352
hydraulic,evaluation,cycle_0510,1800,1799,0.42795265372305613,1391,1,334,351,350,355
hydraulic,holdout,cycle_0510,1800,1799,0.42795265372305613,1591,2,386,363,470,370
hydraulic,calibration,cycle_0511,2400,2399,0.4277850424213744,2232,67,767,276,775,347
hydraulic,evaluation,cycle_0511,1800,1799,0.4277850424213744,1428,1,369,356,369,333
hydraulic,holdout,cycle_0511,1800,1799,0.4277850424213744,1574,7,391,357,473,346
hydraulic,calibration,cycle_0512,2400,2399,0.4285880397942688,2237,85,761,279,759,353
hydraulic,evaluation,cycle_0512,1800,1799,0.4285880397942688,1492,1,378,361,378,374
hydraulic,holdout,cycle_0512,1800,1799,0.4285880397942688,1639,1,396,402,451,389
hydraulic,calibration,cycle_0513,2400,2399,0.42888248710913146,2235,78,764,281,752,360
hydraulic,evaluation,cycle_0513,1800,1799,0.42888248710913146,1441,2,367,349,358,365
hydraulic,holdout,cycle_0513,1800,1799,0.42888248710913146,1603,3,409,372,458,361
hydraulic,calibration,cycle_0514,2400,2399,0.42823702271859415,2236,78,770,279,748,361
hydraulic,evaluation,cycle_0514,1800,1799,0.42823702271859415,1528,5,362,393,362,406
hydraulic,holdout,cycle_0514,1800,1799,0.42823702271859415,1638,3,411,373,478,373
hydraulic,calibration,cycle_0515,2400,2399,0.4285863401665486,2240,92,760,266,771,351
hydraulic,evaluation,cycle_0515,1800,1799,0.4285863401665486,1432,4,372,328,374,354
hydraulic,holdout,cycle_0515,1800,1799,0.4285863401665486,1592,1,377,380,460,374
hydraulic,calibration,cycle_0516,2400,2399,0.42923470761930593,2235,63,747,283,778,364
hydraulic,evaluation,cycle_0516,1800,1799,0.42923470761930593,1525,4,387,382,366,386
hydraulic,holdout,cycle_0516,1800,1799,0.42923470761930593,1646,3,389,396,464,394
hydraulic,calibration,cycle_0517,2400,2399,0.42736761677887636,2234,75,741,286,761,371
hydraulic,evaluation,cycle_0517,1800,1799,0.42736761677887636,1521,2,363,391,374,391
hydraulic,holdout,cycle_0517,1800,1799,0.42736761677887636,1641,0,409,374,481,377
hydraulic,calibration,cycle_0518,2400,2399,0.42787145277670763,2238,76,763,279,784,336
hydraulic,evaluation,cycle_0518,1800,1799,0.42787145277670763,1516,2,366,378,371,399
hydraulic,holdout,cycle_0518,1800,1799,0.42787145277670763,1622,7,390,368,486,371
hydraulic,calibration,cycle_0519,2400,2399,0.4278956908876952,2239,68,767,291,760,353
hydraulic,evaluation,cycle_0519,1800,1799,0.4278956908876952,1498,4,364,380,355,395
hydraulic,holdout,cycle_0519,1800,1799,0.4278956908876952,1616,5,400,374,445,392
hydraulic,calibration,cycle_0520,2400,2399,0.4274771736292136,2243,87,758,271,781,346
hydraulic,evaluation,cycle_0520,1800,1799,0.4274771736292136,1617,0,401,393,417,406
hydraulic,holdout,cycle_0520,1800,1799,0.4274771736292136,1663,4,419,373,480,387
hydraulic,calibration,cycle_0521,2400,2399,0.4286445303153292,2240,69,768,276,776,351
hydraulic,evaluation,cycle_0521,1800,1799,0.4286445303153292,1373,1,346,348,348,330
hydraulic,holdout,cycle_0521,1800,1799,0.4286445303153292,1624,4,382,398,455,385
hydraulic,calibration,cycle_0522,2400,2399,0.4285136324415935,2236,60,779,277,783,337
hydraulic,evaluation,cycle_0522,1800,1799,0.4285136324415935,1443,1,352,358,349,383
hydraulic,holdout,cycle_0522,1800,1799,0.4285136324415935,1571,4,375,362,468,362
hydraulic,calibration,cycle_0523,2400,2399,0.4288073004922258,2231,77,763,272,760,359
hydraulic,evaluation,cycle_0523,1800,1799,0.4288073004922258,1358,6,336,338,327,351
hydraulic,holdout,cycle_0523,1800,1799,0.4288073004922258,1562,1,404,341,463,353
hydraulic,calibration,cycle_0524,2400,2399,0.4283988439045764,2234,68,763,281,781,341
hydraulic,evaluation,cycle_0524,1800,1799,0.4283988439045764,1326,3,329,335,301,358
hydraulic,holdout,cycle_0524,1800,1799,0.4283988439045764,1544,6,387,361,452,338
hydraulic,calibration,cycle_0525,2400,2399,0.4283240170344592,2235,92,751,284,768,340
hydraulic,evaluation,cycle_0525,1800,1799,0.4283240170344592,1352,4,322,357,308,361
hydraulic,holdout,cycle_0525,1800,1799,0.4283240170344592,1542,3,367,363,448,361
hydraulic,calibration,cycle_0526,2400,2399,0.42847991240364813,2238,79,778,282,760,339
hydraulic,evaluation,cycle_0526,1800,1799,0.42847991240364813,1435,1,378,347,365,344
hydraulic,holdout,cycle_0526,1800,1799,0.42847991240364813,1578,5,388,387,449,349
hydraulic,calibration,cycle_0527,2400,2399,0.08258841852186874,2225,94,739,277,807,308
hydraulic,evaluation,cycle_0527,1800,1799,0.08258841852186874,1408,5,209,467,232,495
hydraulic,holdout,cycle_0527,1800,1799,0.08258841852186874,1401,2,434,272,429,264
hydraulic,calibration,cycle_0528,2400,2399,0.4286526112769133,2240,78,743,286,769,364
hydraulic,evaluation,cycle_0528,1800,1799,0.4286526112769133,1354,6,331,345,337,335
hydraulic,holdout,cycle_0528,1800,1799,0.4286526112769133,1569,4,381,370,455,359
hydraulic,calibration,cycle_0529,2400,2399,0.08276985348391658,2218,77,709,281,817,334
hydraulic,evaluation,cycle_0529,1800,1799,0.08276985348391658,1448,3,238,481,232,494
hydraulic,holdout,cycle_0529,1800,1799,0.08276985348391658,1602,1,492,302,503,304
hydraulic,calibration,cycle_0530,2400,2399,0.42869686842149507,2241,58,773,289,765,356
hydraulic,evaluation,cycle_0530,1800,1799,0.42869686842149507,1503,3,368,393,362,377
hydraulic,holdout,cycle_0530,1800,1799,0.42869686842149507,1567,1,388,362,463,353
hydraulic,calibration,cycle_0531,2400,2399,0.08286641541702353,2210,67,719,294,823,307
hydraulic,evaluation,cycle_0531,1800,1799,0.08286641541702353,1557,4,318,467,365,403
hydraulic,holdout,cycle_0531,1800,1799,0.08286641541702353,1775,2,490,382,473,428
hydraulic,calibration,cycle_0532,2400,2399,0.08276320078211888,2223,67,710,294,813,339
hydraulic,evaluation,cycle_0532,1800,1799,0.08276320078211888,1534,3,240,531,231,529
hydraulic,holdout,cycle_0532,1800,1799,0.08276320078211888,1577,5,476,298,491,307
hydraulic,calibration,cycle_0533,2400,2399,0.42859854336050235,2241,71,791,250,799,330
hydraulic,evaluation,cycle_0533,1800,1799,0.42859854336050235,1444,5,352,358,357,372
hydraulic,holdout,cycle_0533,1800,1799,0.42859854336050235,1549,1,371,370,442,365
hydraulic,calibration,cycle_0534,2400,2399,0.42817762530660414,2239,69,748,280,787,355
hydraulic,evaluation,cycle_0534,1800,1799,0.42817762530660414,1372,2,331,342,331,366
hydraulic,holdout,cycle_0534,1800,1799,0.42817762530660414,1540,0,370,359,465,346
hydraulic,calibration,cycle_0535,2400,2399,0.42811456652160806,2237,73,748,296,752,368
hydraulic,evaluation,cycle_0535,1800,1799,0.42811456652160806,1342,1,338,336,344,323
hydraulic,holdout,cycle_0535,1800,1799,0.42811456652160806,1556,0,380,381,449,346
hydraulic,calibration,cycle_0536,2400,2399,0.4276115164417745,2236,90,736,282,763,365
hydraulic,evaluation,cycle_0536,1800,1799,0.4276115164417745,1393,7,316,371,339,360
hydraulic,holdout,cycle_0536,1800,1799,0.4276115164417745,1602,3,384,382,456,377
hydraulic,calibration,cycle_0537,2400,2399,0.42788219851893217,2234,93,765,268,777,331
hydraulic,evaluation,cycle_0537,1800,1799,0.42788219851893217,1366,6,330,348,345,337
hydraulic,holdout,cycle_0537,1800,1799,0.42788219851893217,1558,3,392,353,445,365
hydraulic,calibration,cycle_0538,2400,2399,0.42771839215568014,2236,73,767,285,767,344
hydraulic,evaluation,cycle_0538,1800,1799,0.42771839215568014,1454,6,368,369,353,358
hydraulic,holdout,cycle_0538,1800,1799,0.42771839215568014,1561,3,364,379,454,361
hydraulic,calibration,cycle_0539,2400,2399,0.4273210571281249,2230,68,766,264,774,358
hydraulic,evaluation,cycle_0539,1800,1799,0.4273210571281249,1432,4,355,349,373,351
hydraulic,holdout,cycle_0539,1800,1799,0.4273210571281249,1575,2,374,375,461,363
hydraulic,calibration,cycle_0540,2400,2399,0.42838000884950383,2242,87,744,293,742,376
hydraulic,evaluation,cycle_0540,1800,1799,0.42838000884950383,1384,1,347,339,347,350
hydraulic,holdout,cycle_0540,1800,1799,0.42838000884950383,1572,1,377,373,462,359
hydraulic,calibration,cycle_0541,2400,2399,0.42735097798470584,2235,74,750,281,787,343
hydraulic,evaluation,cycle_0541,1800,1799,0.42735097798470584,1494,0,371,375,379,369
hydraulic,holdout,cycle_0541,1800,1799,0.42735097798470584,1576,1,387,376,450,362
hydraulic,calibration,cycle_0542,2400,2399,0.4268527062733649,2244,88,769,296,733,358
hydraulic,evaluation,cycle_0542,1800,1799,0.4268527062733649,1423,5,369,327,349,373
hydraulic,holdout,cycle_0542,1800,1799,0.4268527062733649,1575,2,396,353,466,358
hydraulic,calibration,cycle_0543,2400,2399,0.4276431679842983,2242,65,756,285,787,349
hydraulic,evaluation,cycle_0543,1800,1799,0.4276431679842983,1433,3,336,367,356,371
hydraulic,holdout,cycle_0543,1800,1799,0.4276431679842983,1550,7,392,344,443,364
hydraulic,calibration,cycle_0544,2400,2399,0.42789753891531435,2241,76,753,276,776,360
hydraulic,evaluation,cycle_0544,1800,1799,0.42789753891531435,1399,1,338,362,333,365
hydraulic,holdout,cycle_0544,1800,1799,0.42789753891531435,1574,3,388,373,464,346
hydraulic,calibration,cycle_0545,2400,2399,0.4273191153980474,2238,71,758,276,787,346
hydraulic,evaluation,cycle_0545,1800,1799,0.4273191153980474,1418,3,347,362,357,349
hydraulic,holdout,cycle_0545,1800,1799,0.4273191153980474,1575,2,389,359,455,370
hydraulic,calibration,cycle_0546,2400,2399,0.42804882115918924,2241,71,760,272,779,359
hydraulic,evaluation,cycle_0546,1800,1799,0.42804882115918924,1438,3,351,365,354,365
hydraulic,holdout,cycle_0546,1800,1799,0.42804882115918924,1585,3,374,382,455,371
hydraulic,calibration,cycle_0547,2400,2399,0.42813035175876707,2240,84,769,266,769,352
hydraulic,evaluation,cycle_0547,1800,1799,0.42813035175876707,1471,4,344,399,365,359
hydraulic,holdout,cycle_0547,1800,1799,0.42813035175876707,1599,6,397,379,463,354
hydraulic,calibration,cycle_0548,2400,2399,0.4272991062498608,2235,70,753,298,762,352
hydraulic,evaluation,cycle_0548,1800,1799,0.4272991062498608,1442,2,366,363,352,359
hydraulic,holdout,cycle_0548,1800,1799,0.4272991062498608,1559,6,371,364,437,381
hydraulic,calibration,cycle_0549,2400,2399,0.42754466640301436,2233,77,760,284,762,350
