anchor,event_index,gate,old_candidate,old_delta,new_candidate,new_delta,candidate_shift,lower_child_after_gate,lower_delta_after_gate,upper_child_after_gate,gates_crossed_this_event,silent_gates_before_event,processed_nonbase_gate_count,cohort
4000598961,1,2777,4000598963,2,4000598971,10,8,4000598957,4,4000598971,402,401,402,sample
4000599775,1,3,4000599777,2,4000599779,4,2,4000599775,0,4000599779,1,0,1,sample
4000599775,2,11,4000599779,4,4000599781,6,2,4000599773,2,4000599781,2,1,3,sample
4000599775,3,107,4000599781,6,4000599787,12,6,4000599773,2,4000599787,23,22,26,sample
4000599775,4,149,4000599787,12,4000599791,16,4,4000599773,2,4000599791,7,6,33,sample
4000599775,5,163,4000599791,16,4000599797,22,6,4000599773,2,4000599797,3,2,36,sample
4000599775,6,313,4000599797,22,4000599821,46,24,4000599773,2,4000599821,27,26,63,sample
4000599775,7,3271,4000599821,46,4000599847,72,26,4000599773,2,4000599847,397,396,460,sample
4000599775,8,10289,4000599847,72,4000599881,106,34,4000599773,2,4000599881,800,799,1260,sample
4000599775,9,47951,4000599881,106,4000599893,118,12,4000599773,2,4000599893,3680,3679,4940,sample
4000600009,1,3,4000600011,2,4000600013,4,2,4000600007,2,4000600013,1,0,1,sample
4000600009,2,23,4000600013,4,4000600027,18,14,4000600007,2,4000600027,6,5,7,sample
